"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.054265408E1,8.897497559E0,-3.504063263E0,1.584604797E0,9.693033298E0
4.055269208E1,8.890611877E0,-3.499273224E0,1.607507172E0,9.688754923E0
4.056273008E1,8.910071411E0,-3.482508087E0,1.637594604E0,9.705614417E0
4.057276708E1,8.955127716E0,-3.528462524E0,1.655257874E0,9.766485490E0
4.058280508E1,8.928333435E0,-3.520529022E0,1.662293243E0,9.740250579E0
4.059284308E1,8.852590942E0,-3.498225403E0,1.602118378E0,9.652602274E0
4.060288108E1,8.866062927E0,-3.494782562E0,1.519639893E0,9.650382500E0
4.061291808E1,8.882828064E0,-3.547922058E0,1.559457092E0,9.691454574E0
4.062295608E1,8.925339661E0,-3.520079956E0,1.667083282E0,9.738162949E0
4.063299408E1,8.937015381E0,-3.526366882E0,1.727557526E0,9.761657764E0
4.064303208E1,8.936266937E0,-3.537892914E0,1.679208069E0,9.756705017E0
4.065307008E1,8.890761566E0,-3.532354431E0,1.602268066E0,9.700022269E0
4.066310708E1,8.901090088E0,-3.514092407E0,1.581012268E0,9.699373691E0
4.067314508E1,8.925040283E0,-3.531007233E0,1.616937561E0,9.733388064E0
4.068318308E1,8.928632812E0,-3.516038361E0,1.638492737E0,9.734868674E0
4.069322108E1,8.866212616E0,-3.492537231E0,1.583856354E0,9.660028127E0
4.070325808E1,8.894054718E0,-3.509452057E0,1.542392578E0,9.685010993E0
4.071329608E1,8.893455963E0,-3.511248322E0,1.520388336E0,9.681632323E0
4.072333408E1,8.921298065E0,-3.530408478E0,1.604812775E0,9.727731865E0
4.073337208E1,8.910370789E0,-3.520079956E0,1.637295227E0,9.719383013E0
4.074341008E1,8.883127441E0,-3.518283691E0,1.643881531E0,9.694875954E0
4.075344708E1,8.926237793E0,-3.541784821E0,1.693129120E0,9.751340783E0
4.076348508E1,8.922944641E0,-3.511697388E0,1.699116669E0,9.738478170E0
4.077352308E1,8.925938416E0,-3.521876221E0,1.768272858E0,9.757191072E0
4.078356108E1,8.930129700E0,-3.552113342E0,1.791324921E0,9.776173619E0
4.079359808E1,8.931925964E0,-3.547922058E0,1.785187683E0,9.775169944E0
4.080363608E1,8.937763824E0,-3.567531281E0,1.765279083E0,9.784023296E0
4.081367408E1,8.917855225E0,-3.554658051E0,1.727707214E0,9.754419915E0
4.082371208E1,8.893905029E0,-3.545676727E0,1.644929352E0,9.714893859E0
4.083375008E1,8.963360596E0,-3.572021942E0,1.628463593E0,9.785349641E0
4.084378708E1,8.919501801E0,-3.544928284E0,1.658101959E0,9.740294195E0
4.085382508E1,8.885223083E0,-3.518732758E0,1.677860870E0,9.702777260E0
4.086386308E1,8.886869659E0,-3.522474976E0,1.669328613E0,9.704171284E0
4.087390108E1,8.856333160E0,-3.476670227E0,1.577270050E0,9.644151270E0
4.088393908E1,8.838819580E0,-3.514242096E0,1.592238922E0,9.644161646E0
4.089397608E1,8.940308533E0,-3.540287933E0,1.697021027E0,9.764355364E0
4.090401408E1,8.891360321E0,-3.517235870E0,1.726809082E0,9.716434847E0
4.091405208E1,8.879983978E0,-3.513942719E0,1.662442932E0,9.693586817E0
4.092409008E1,8.916807404E0,-3.517684937E0,1.646126862E0,9.725908453E0
4.093412708E1,8.886719971E0,-3.538192291E0,1.615290985E0,9.700606244E0
4.094416508E1,8.897647247E0,-3.527265015E0,1.669777679E0,9.715857271E0
4.095420308E1,8.962013397E0,-3.597169647E0,1.731150055E0,9.810922185E0
4.096424108E1,8.975335693E0,-3.559298401E0,1.732946320E0,9.809605439E0
4.097427908E1,8.908574524E0,-3.558849335E0,1.668729858E0,9.737184808E0
4.098431608E1,8.915909271E0,-3.540587311E0,1.719474335E0,9.746065289E0
4.099435408E1,8.939709778E0,-3.552562408E0,1.728605347E0,9.773801053E0
4.100439208E1,8.907526703E0,-3.537892914E0,1.657054138E0,9.726589672E0
4.101443008E1,8.891210632E0,-3.544928284E0,1.593586121E0,9.703590045E0
4.102446708E1,8.910819855E0,-3.531456299E0,1.626517639E0,9.722111587E0
4.103450508E1,8.888516235E0,-3.541934509E0,1.625918884E0,9.705391963E0
4.104454308E1,8.880133667E0,-3.514691162E0,1.631906433E0,9.688805216E0
4.105458108E1,8.900940399E0,-3.544628906E0,1.651515656E0,9.722069637E0
4.106461908E1,8.914861450E0,-3.522175598E0,1.644031219E0,9.725395327E0
4.107465608E1,8.921747131E0,-3.548969879E0,1.666334839E0,9.745226056E0
4.108469408E1,8.929081879E0,-3.546874237E0,1.656605072E0,9.749521035E0
4.109473208E1,8.897198181E0,-3.538491669E0,1.651964722E0,9.716483222E0
4.110477008E1,8.900341644E0,-3.518583069E0,1.693278809E0,9.719243866E0
4.111480808E1,8.857081604E0,-3.495081940E0,1.670675812E0,9.667194524E0
4.112484508E1,8.892557831E0,-3.537443848E0,1.622326355E0,9.706855132E0
4.113488308E1,8.793912964E0,-3.468886414E0,1.521735535E0,9.575059123E0
4.114492108E1,8.740324402E0,-3.469934235E0,1.516047363E0,9.525340616E0
4.115495908E1,8.933422852E0,-3.550017700E0,1.688339081E0,9.760079834E0
4.116499708E1,8.974587250E0,-3.605402527E0,1.808688812E0,9.839385088E0
4.117503408E1,8.997489624E0,-3.624113617E0,1.810185699E0,9.867410568E0
4.118507208E1,8.906778259E0,-3.564537506E0,1.676363983E0,9.738933350E0
4.119511008E1,8.845555573E0,-3.477418671E0,1.536405029E0,9.627919527E0
4.120514808E1,8.870403900E0,-3.507206726E0,1.481319580E0,9.652920391E0
4.121518508E1,8.978778534E0,-3.565585327E0,1.531165924E0,9.781427901E0
4.122522308E1,8.875193939E0,-3.495830383E0,1.365909576E0,9.636161399E0
4.123526108E1,8.781488800E0,-3.458408203E0,1.270857239E0,9.523140814E0
4.124529908E1,8.822653198E0,-3.493585052E0,1.413660278E0,9.593892920E0
4.125533708E1,8.895850983E0,-3.537144470E0,1.647474060E0,9.713996422E0
4.126537408E1,9.044192505E0,-3.650458832E0,2.005828857E0,9.957239434E0
4.127541208E1,9.100774841E0,-3.707190857E0,2.249372406E0,1.008102391E1
4.128545008E1,9.080716553E0,-3.689078522E0,2.243085480E0,1.005485683E1
4.129548808E1,8.951235809E0,-3.607647858E0,2.189347229E0,9.896109684E0
4.130552608E1,8.871302032E0,-3.582799530E0,2.012714539E0,9.776884577E0
4.131556308E1,8.856033783E0,-3.583547974E0,1.914069672E0,9.743449756E0
4.132560108E1,8.815318451E0,-3.540587311E0,1.863923950E0,9.680899255E0
4.133563908E1,8.717422028E0,-3.467539215E0,1.720073090E0,9.538130134E0
4.134567708E1,8.771609344E0,-3.503913574E0,1.625170441E0,9.584347645E0
4.135571508E1,8.830287323E0,-3.518882446E0,1.632505188E0,9.644769622E0
4.136575208E1,8.824299774E0,-3.540287933E0,1.636696472E0,9.647832943E0
4.137579008E1,8.833430786E0,-3.531156921E0,1.630708923E0,9.651827819E0
4.138582808E1,8.827293549E0,-3.524570618E0,1.618733826E0,9.641784515E0
4.139586608E1,8.831035767E0,-3.539689178E0,1.589694214E0,9.645917265E0
4.140590421E1,8.858428802E0,-3.543581085E0,1.571282501E0,9.669418620E0
4.141594121E1,8.957522736E0,-3.570225677E0,1.645079041E0,9.782127069E0
4.142597921E1,9.093889160E0,-3.620820465E0,1.788780212E0,9.950321379E0
4.143601721E1,8.800349579E0,-3.548371124E0,1.786534882E0,9.655506058E0
4.144605521E1,8.930578766E0,-3.555556183E0,1.555714874E0,9.737426027E0
4.145609221E1,8.862470398E0,-3.518134003E0,1.641037445E0,9.675414839E0
4.146613021E1,8.846902771E0,-3.506158905E0,1.674717407E0,9.662583366E0
4.147616821E1,8.953481140E0,-3.583098907E0,1.730401611E0,9.797842214E0
4.148620621E1,9.053323517E0,-3.632795563E0,1.859582977E0,9.930655525E0
4.149624421E1,8.979077911E0,-3.588487701E0,1.777553558E0,9.831621472E0
4.150628121E1,8.913514252E0,-3.554658051E0,1.669627991E0,9.740327910E0
4.151631921E1,8.920100555E0,-3.571872253E0,1.658401337E0,9.750731270E0
4.152635721E1,8.906628571E0,-3.564986572E0,1.650467834E0,9.734536755E0
4.153639521E1,8.865464172E0,-3.548820190E0,1.611099701E0,9.684328680E0
4.154643321E1,8.865164795E0,-3.532653809E0,1.583706665E0,9.673619621E0
4.155647021E1,8.801846466E0,-3.503015442E0,1.567390594E0,9.602100378E0
4.156650821E1,8.780890045E0,-3.475921783E0,1.582658844E0,9.575535037E0
4.157654621E1,8.778644714E0,-3.486849060E0,1.579964447E0,9.577004074E0
4.158658421E1,8.776549072E0,-3.490591278E0,1.655257874E0,9.589156361E0
4.159662221E1,8.851543121E0,-3.534150696E0,1.711091766E0,9.683381217E0
4.160665921E1,8.877289581E0,-3.531905365E0,1.743125153E0,9.711802671E0
4.161669721E1,8.961414642E0,-3.575614471E0,1.788331146E0,9.812751884E0
4.162673521E1,9.094936981E0,-3.635340271E0,1.912423096E0,9.979526025E0
4.163677321E1,8.907227325E0,-3.618275757E0,1.884131927E0,9.796967449E0
4.164681121E1,8.931776276E0,-3.596121826E0,1.726210327E0,9.782050998E0
4.165684821E1,8.847651215E0,-3.530258789E0,1.699565735E0,9.676372400E0
4.166688621E1,8.949888611E0,-3.579955444E0,1.634301453E0,9.776887458E0
4.167692421E1,8.846453705E0,-3.520978088E0,1.583107910E0,9.652111712E0
4.168696221E1,8.860674133E0,-3.523971863E0,1.582060089E0,9.666066310E0
4.169700021E1,8.883576508E0,-3.526067505E0,1.663041687E0,9.701380895E0
4.170703721E1,8.943901062E0,-3.568429413E0,1.752106476E0,9.787590704E0
4.171707521E1,8.909772034E0,-3.550915833E0,1.662742310E0,9.734359400E0
4.172711321E1,8.774154053E0,-3.444337463E0,1.385668488E0,9.527293270E0
4.173715121E1,8.833580475E0,-3.496279449E0,1.468146973E0,9.613093650E0
4.174718921E1,9.056317291E0,-3.667523346E0,1.958227844E0,9.965052266E0
4.175722621E1,9.022188263E0,-3.629352722E0,2.068398743E0,9.942351613E0
4.176726421E1,8.835676117E0,-3.517086182E0,1.626817017E0,9.648087959E0
4.177730221E1,9.001082153E0,-3.613934784E0,1.666484528E0,9.841604302E0
4.178734021E1,8.920399933E0,-3.525618439E0,1.670975189E0,9.736307227E0
4.179737821E1,8.986861725E0,-3.576811981E0,1.714684296E0,9.823309516E0
4.180741521E1,8.971593475E0,-3.585793304E0,1.795067139E0,9.826986778E0
4.181745321E1,8.783285065E0,-3.501368866E0,1.537602539E0,9.579660852E0
4.182749121E1,8.841513977E0,-3.517535248E0,1.375040588E0,9.614372587E0
4.183752921E1,8.998238068E0,-3.552412720E0,1.639989624E0,9.812109377E0
4.184756721E1,8.958121490E0,-3.566782837E0,1.738933868E0,9.797641116E0
4.185760421E1,8.821455688E0,-3.492237854E0,1.664388885E0,9.632444968E0
4.186764221E1,8.809779968E0,-3.491040344E0,1.677711182E0,9.623632401E0
4.187768021E1,8.845256195E0,-3.504212952E0,1.671873322E0,9.659877120E0
4.188771821E1,8.858877869E0,-3.498973846E0,1.558259583E0,9.651461444E0
4.189775621E1,8.839717712E0,-3.506158905E0,1.540446625E0,9.633625242E0
4.190779421E1,8.868607635E0,-3.514092407E0,1.579515381E0,9.669328605E0
4.191783121E1,8.829688568E0,-3.500770111E0,1.507814484E0,9.617291516E0
4.192786921E1,8.874445496E0,-3.532354431E0,1.543141022E0,9.675463549E0
4.193790721E1,8.997339935E0,-3.612737274E0,1.765877838E0,9.855065756E0
4.194794521E1,8.965007172E0,-3.592379608E0,1.751507721E0,9.815514461E0
4.195798321E1,8.955427094E0,-3.591182098E0,1.722917175E0,9.801260474E0
4.196802021E1,9.010961609E0,-3.641926575E0,1.899250488E0,9.902939498E0
4.197805821E1,9.013506317E0,-3.632196808E0,1.971849518E0,9.915863064E0
4.198809621E1,8.939560089E0,-3.564836884E0,1.793570251E0,9.789825884E0
4.199813421E1,8.866511993E0,-3.501518555E0,1.553918610E0,9.658691949E0
4.200817221E1,8.862919464E0,-3.496279449E0,1.465901642E0,9.639718826E0
4.201820921E1,8.856482849E0,-3.483855286E0,1.518442383E0,9.637437594E0
4.202824721E1,8.845256195E0,-3.479963379E0,1.520388336E0,9.626021139E0
4.203828521E1,8.945098572E0,-3.526067505E0,1.639690247E0,9.753795395E0
4.204832321E1,9.100924530E0,-3.486100616E0,1.614991608E0,9.878659965E0
4.205836121E1,8.667276306E0,-3.544329529E0,1.767225037E0,9.529272517E0
4.206839821E1,8.855734406E0,-3.547772369E0,1.763183441E0,9.701522380E0
4.207843621E1,8.864566040E0,-3.509601746E0,1.729802856E0,9.689687994E0
4.208847421E1,8.848699036E0,-3.509751434E0,1.727108459E0,9.674747200E0
4.209851221E1,8.847351837E0,-3.520678711E0,1.745669861E0,9.680814861E0
4.210855021E1,8.856782227E0,-3.530109100E0,1.832189941E0,9.708819787E0
4.211858721E1,8.896749115E0,-3.533701630E0,1.817670135E0,9.743875858E0
4.212862521E1,8.885971527E0,-3.525019684E0,1.751507721E0,9.718746475E0
4.213866321E1,8.883576508E0,-3.511248322E0,1.694476318E0,9.701445580E0
4.214870121E1,8.883127441E0,-3.537294159E0,1.728006592E0,9.716399019E0
4.215873921E1,8.927285614E0,-3.550915833E0,1.750908966E0,9.765813529E0
4.216877721E1,8.900191956E0,-3.537144470E0,1.734592896E0,9.733119765E0
4.217881421E1,8.880283356E0,-3.532953186E0,1.657203827E0,9.699871918E0
4.218885221E1,8.918903046E0,-3.557202759E0,1.644031219E0,9.741835641E0
4.219889021E1,8.905580750E0,-3.532204742E0,1.647474060E0,9.721111542E0
4.220892821E1,8.901838531E0,-3.522624664E0,1.641336823E0,9.713166339E0
4.221896621E1,8.934021606E0,-3.538341980E0,1.671873322E0,9.753551478E0
4.222900321E1,8.924441528E0,-3.543431396E0,1.654359741E0,9.743637350E0
4.223904121E1,8.927734680E0,-3.525468750E0,1.651216278E0,9.739604285E0
4.224907921E1,8.956774292E0,-3.553610229E0,1.691332855E0,9.783279522E0
4.225911721E1,8.973389740E0,-3.571273499E0,1.736688538E0,9.812838779E0
4.226915521E1,8.950936432E0,-3.557202759E0,1.747166748E0,9.789052361E0
4.227919321E1,8.933273163E0,-3.553909607E0,1.735041962E0,9.769545205E0
4.228923021E1,8.945847015E0,-3.576662292E0,1.686991882E0,9.780932143E0
4.229926821E1,8.937165070E0,-3.571423187E0,1.676513672E0,9.769272294E0
4.230930621E1,8.931626587E0,-3.538341980E0,1.677262115E0,9.752283100E0
4.231934421E1,8.923094330E0,-3.555406494E0,1.652862854E0,9.746511344E0
4.232938221E1,8.874595184E0,-3.519481201E0,1.557960205E0,9.673284221E0
4.233941921E1,8.903185730E0,-3.500620422E0,1.529669037E0,9.688185942E0
4.234945721E1,8.894653473E0,-3.511847076E0,1.549727325E0,9.687599552E0
4.235949521E1,8.810678101E0,-3.496578827E0,1.541344757E0,9.603637631E0
4.236953321E1,8.897048492E0,-3.476819916E0,1.552571411E0,9.677614716E0
4.237957121E1,8.830736389E0,-3.481460266E0,1.524579620E0,9.613886507E0
4.238960921E1,8.867110748E0,-3.471131744E0,1.516795807E0,9.642358536E0
4.239964621E1,8.830137634E0,-3.447929993E0,1.532812500E0,9.602555183E0
4.240968433E1,8.880433044E0,-3.454815674E0,1.564995575E0,9.656451395E0
4.241972233E1,8.929680634E0,-3.497327271E0,1.597627716E0,9.722289266E0
4.242976033E1,8.888516235E0,-3.484004974E0,1.575174408E0,9.676010849E0
4.243979833E1,8.864566040E0,-3.479664001E0,1.545835419E0,9.647704379E0
4.244983533E1,8.895102539E0,-3.486250305E0,1.561403046E0,9.680638917E0
4.245987333E1,8.935368805E0,-3.531456299E0,1.604513397E0,9.740968253E0
4.246991133E1,8.935518494E0,-3.535348206E0,1.609303436E0,9.743307202E0
4.247994933E1,8.922196198E0,-3.529210968E0,1.591340790E0,9.725907698E0
4.248998733E1,8.928483124E0,-3.563190308E0,1.633852386E0,9.751082488E0
4.250002533E1,8.952133942E0,-3.569028168E0,1.616937561E0,9.772059724E0
4.251006233E1,8.937614136E0,-3.545527039E0,1.654210052E0,9.756439890E0
4.252010033E1,8.938212891E0,-3.556903381E0,1.635349274E0,9.757949507E0
4.253013833E1,8.847202148E0,-3.499123535E0,1.509461060E0,9.633032963E0
4.254017633E1,8.902886353E0,-3.513493652E0,1.519639893E0,9.690992130E0
4.255021433E1,8.930728455E0,-3.534150696E0,1.682351532E0,9.750817327E0
4.256025133E1,8.938362579E0,-3.530258789E0,1.656305695E0,9.751943461E0
4.257028933E1,8.944799194E0,-3.546724548E0,1.648671570E0,9.762520453E0
4.258032733E1,8.919801178E0,-3.539389801E0,1.756447449E0,9.755779869E0
4.259036533E1,8.953481140E0,-3.553610229E0,1.744622040E0,9.789620843E0
4.260040333E1,8.922345886E0,-3.534450073E0,1.702709198E0,9.746784703E0
4.261044133E1,8.872349854E0,-3.502117310E0,1.631906433E0,9.677114042E0
4.262047833E1,8.875044250E0,-3.495081940E0,1.585502930E0,9.669324059E0
4.263051633E1,8.845106506E0,-3.499273224E0,1.580263824E0,9.642512948E0
4.264055433E1,8.811576233E0,-3.471431122E0,1.510059814E0,9.590359242E0
4.265059233E1,8.800798645E0,-3.461701355E0,1.413809967E0,9.562232568E0
4.266063033E1,8.899293823E0,-3.546425171E0,1.625320129E0,9.716801303E0
4.267066733E1,9.000184021E0,-3.642076263E0,1.928439789E0,9.898833868E0
4.268070533E1,9.045240326E0,-3.660038910E0,1.990859985E0,9.958703774E0
4.269074333E1,8.994495850E0,-3.613485718E0,1.885928192E0,9.874966317E0
4.270078133E1,8.980724487E0,-3.614533539E0,1.789828033E0,9.844884428E0
4.271081933E1,8.906927948E0,-3.588787079E0,1.794767761E0,9.769030120E0
4.272085733E1,8.953331451E0,-3.580105133E0,1.759590912E0,9.801808865E0
4.273089433E1,8.891510010E0,-3.563339996E0,1.693578186E0,9.727515061E0
4.274093233E1,8.864416351E0,-3.545976105E0,1.647923126E0,9.688522819E0
4.275097033E1,8.872798920E0,-3.526666260E0,1.680555267E0,9.694751239E0
4.276100833E1,8.849297791E0,-3.516188049E0,1.674717407E0,9.668419115E0
4.277104633E1,8.834777985E0,-3.508404236E0,1.652862854E0,9.648531387E0
4.278108433E1,8.876092072E0,-3.546425171E0,1.682800598E0,9.705357274E0
4.279112133E1,8.866062927E0,-3.550167389E0,1.720671844E0,9.704198675E0
4.280115933E1,8.830886078E0,-3.509002991E0,1.605261841E0,9.637142548E0
4.281119733E1,8.756490784E0,-3.461851044E0,1.343456268E0,9.511331045E0
4.282123533E1,8.732690277E0,-3.435356140E0,1.207538910E0,9.461485164E0
4.283127333E1,9.012458496E0,-3.655697937E0,1.991309052E0,9.927429037E0
4.284131133E1,9.203012238E0,-3.813020782E0,3.032394104E0,1.041297151E1
4.285134833E1,8.978329468E0,-3.645369415E0,2.082319794E0,9.911365896E0
4.286138633E1,8.709338837E0,-3.425177307E0,1.170565796E0,9.431577113E0
4.287142433E1,8.746611328E0,-3.482508087E0,1.513053589E0,9.535219109E0
4.288146233E1,8.922046509E0,-3.573219452E0,1.919458466E0,9.800772008E0
4.289150033E1,8.917555847E0,-3.560944977E0,1.809137878E0,9.771187813E0
4.290153833E1,8.778794403E0,-3.480562134E0,1.503922577E0,9.562600434E0
4.291157533E1,8.791368256E0,-3.483256531E0,1.485361176E0,9.572226997E0
4.292161333E1,8.892707520E0,-3.554358673E0,1.663341064E0,9.720103708E0
4.293165133E1,8.942853241E0,-3.574566650E0,1.716480560E0,9.782558783E0
4.294168933E1,8.868008881E0,-3.534599762E0,1.696721649E0,9.696073501E0
4.295172733E1,8.887917480E0,-3.555855560E0,1.686542816E0,9.720268133E0
4.296176433E1,8.881630554E0,-3.569477234E0,1.750908966E0,9.730889540E0
4.297180233E1,8.899293823E0,-3.552861786E0,1.775906982E0,9.745465768E0
4.298184033E1,8.886869659E0,-3.544778595E0,1.733395386E0,9.723505911E0
4.299187833E1,8.902586975E0,-3.550317078E0,1.686542816E0,9.731661362E0
4.300191633E1,8.874146118E0,-3.527714081E0,1.694626007E0,9.698814013E0
4.301195433E1,8.874295807E0,-3.538341980E0,1.718875580E0,9.707086241E0
4.302199133E1,8.936716003E0,-3.572021942E0,1.704954529E0,9.774001413E0
4.303202933E1,8.911119232E0,-3.564088440E0,1.708247681E0,9.748275874E0
4.304206733E1,8.958121490E0,-3.590733032E0,1.755100250E0,9.809265071E0
4.305210533E1,8.968150635E0,-3.613036652E0,1.781445465E0,9.831343123E0
4.306214333E1,8.992849274E0,-3.623514862E0,1.745969238E0,9.851375873E0
4.307218133E1,8.980125732E0,-3.589385834E0,1.779200134E0,9.833204053E0
4.308221833E1,8.968150635E0,-3.595822449E0,1.778601379E0,9.824514632E0
4.309225633E1,8.977730713E0,-3.592529297E0,1.787582703E0,9.833685343E0
4.310229433E1,8.948691101E0,-3.580853577E0,1.742676086E0,9.794820300E0
4.311233233E1,8.928183746E0,-3.564238129E0,1.686243439E0,9.760106320E0
4.312237033E1,8.897647247E0,-3.544928284E0,1.634451141E0,9.716278794E0
4.313240833E1,8.893755341E0,-3.533701630E0,1.617236938E0,9.705739878E0
4.314244533E1,8.904083862E0,-3.492686920E0,1.598974915E0,9.697334279E0
4.315248333E1,8.883127441E0,-3.512445831E0,1.560055847E0,9.678894725E0
4.316252133E1,8.951834564E0,-3.482957153E0,1.554966431E0,9.730583395E0
4.317255933E1,9.106762390E0,-3.467239838E0,1.540446625E0,9.865487779E0
4.318259733E1,8.580307159E0,-3.528462524E0,1.519190826E0,9.401045660E0
4.319263533E1,8.729995880E0,-3.501518555E0,1.564995575E0,9.535338033E0
4.320267333E1,8.923992462E0,-3.496728516E0,1.566791840E0,9.711827245E0
4.321271033E1,8.822353821E0,-3.457510071E0,1.550625458E0,9.601705168E0
4.322274833E1,8.837622070E0,-3.481759644E0,1.534608765E0,9.621914473E0
4.323278633E1,8.876690826E0,-3.490890656E0,1.536255341E0,9.661368333E0
4.324282433E1,8.857979736E0,-3.492088165E0,1.538650360E0,9.644995059E0
4.325286233E1,8.848100281E0,-3.479813690E0,1.519340515E0,9.628415108E0
4.326289933E1,8.893755341E0,-3.494782562E0,1.553170166E0,9.681153174E0
4.327293733E1,8.911717987E0,-3.507955170E0,1.624571686E0,9.714098008E0
4.328297533E1,8.907077637E0,-3.502865753E0,1.642684021E0,9.711050989E0
4.329301333E1,8.905880127E0,-3.505859528E0,1.641187134E0,9.710779941E0
4.330305133E1,8.911717987E0,-3.516038361E0,1.642833710E0,9.720089806E0
4.331308933E1,8.924591217E0,-3.520678711E0,1.664987640E0,9.737334893E0
4.332312733E1,8.940158844E0,-3.522624664E0,1.656006317E0,9.750778513E0
4.333316433E1,8.912466431E0,-3.548071747E0,1.619631958E0,9.728518833E0
4.334320233E1,8.909023590E0,-3.523073730E0,1.639241180E0,9.719560766E0
4.335324033E1,8.951385498E0,-3.546275482E0,1.638941803E0,9.766754956E0
4.336327833E1,8.935967560E0,-3.531306610E0,1.629361725E0,9.745586808E0
4.337331633E1,8.900491333E0,-3.509601746E0,1.597627716E0,9.699920861E0
4.338335433E1,8.909921722E0,-3.524420929E0,1.617536316E0,9.717235806E0
4.339339133E1,8.905281372E0,-3.527115326E0,1.652264099E0,9.719802235E0
4.340342908E1,8.883426819E0,-3.507655792E0,1.607357483E0,9.685170070E0
4.341346708E1,8.868158569E0,-3.511996765E0,1.545086975E0,9.662590307E0
4.342350508E1,8.939111023E0,-3.547023926E0,1.632804565E0,9.754749375E0
4.343354308E1,8.911867676E0,-3.530558167E0,1.663939819E0,9.729076121E0
4.344358108E1,8.903634796E0,-3.551065521E0,1.663790131E0,9.728976129E0
4.345361808E1,8.938811646E0,-3.573219452E0,1.682800598E0,9.772515988E0
4.346365608E1,8.933722229E0,-3.576362915E0,1.725461884E0,9.776450444E0
4.347369408E1,8.946595459E0,-3.571572876E0,1.720821533E0,9.785649180E0
4.348373208E1,8.913364563E0,-3.552562408E0,1.701661377E0,9.744968904E0
4.349377008E1,8.903934174E0,-3.545976105E0,1.648521881E0,9.724793812E0
4.350380808E1,8.891959076E0,-3.547173615E0,1.633553009E0,9.711738891E0
4.351384508E1,8.881181488E0,-3.541934509E0,1.614991608E0,9.696849106E0
4.352388308E1,8.866511993E0,-3.544928284E0,1.588646393E0,9.680152314E0
4.353392108E1,8.888965302E0,-3.549269257E0,1.617985382E0,9.707156797E0
4.354395908E1,8.901838531E0,-3.546874237E0,1.703757019E0,9.732719768E0
4.355399708E1,8.896000671E0,-3.540138245E0,1.733245697E0,9.730136041E0
4.356403508E1,8.920699310E0,-3.578308868E0,1.710642700E0,9.762656861E0
4.357407308E1,8.922645264E0,-3.602708130E0,1.747615814E0,9.779941994E0
4.358411008E1,8.948391724E0,-3.592678986E0,1.783092041E0,9.806144704E0
4.359414808E1,8.928782501E0,-3.579656067E0,1.837129669E0,9.793474355E0
4.360418608E1,8.914711761E0,-3.572920074E0,1.799108734E0,9.771112316E0
4.361422408E1,8.946146393E0,-3.575913849E0,1.753154297E0,9.792560703E0
4.362426208E1,8.904532928E0,-3.551813965E0,1.759590912E0,9.746909730E0
4.363430008E1,8.886719971E0,-3.545227661E0,1.734143829E0,9.723666275E0
4.364433708E1,8.875343628E0,-3.536994781E0,1.686393127E0,9.701854378E0
4.365437508E1,8.876690826E0,-3.565435638E0,1.658850403E0,9.708746365E0
4.366441308E1,8.870403900E0,-3.555256805E0,1.694326630E0,9.705393296E0
4.367445108E1,8.880882111E0,-3.557053070E0,1.730551300E0,9.722011181E0
4.368448908E1,8.860973511E0,-3.564836884E0,1.719624023E0,9.704742158E0
4.369452708E1,8.859776001E0,-3.556604004E0,1.683998108E0,9.694375300E0
4.370456508E1,8.845405884E0,-3.542084198E0,1.669927368E0,9.673480404E0
4.371460208E1,8.873547363E0,-3.560645599E0,1.713786163E0,9.713655486E0
4.372464008E1,8.870553589E0,-3.570375366E0,1.707349548E0,9.713359033E0
4.373467808E1,8.860823822E0,-3.559148712E0,1.658551025E0,9.691879584E0
4.374471608E1,8.829389191E0,-3.550616455E0,1.654359741E0,9.659290701E0
4.375475408E1,8.898695068E0,-3.575464783E0,1.683249664E0,9.736737224E0
4.376479208E1,8.886719971E0,-3.569776611E0,1.694626007E0,9.725680141E0
4.377482908E1,8.865464172E0,-3.556005249E0,1.708696747E0,9.703673165E0
4.378486708E1,8.868607635E0,-3.558100891E0,1.696571960E0,9.705186230E0
4.379490508E1,8.874595184E0,-3.554508362E0,1.677860870E0,9.706090175E0
4.380494308E1,8.864715729E0,-3.556454315E0,1.697021027E0,9.701104711E0
4.381498108E1,8.868907013E0,-3.543281708E0,1.700314178E0,9.700691994E0
4.382501908E1,8.899293823E0,-3.556604004E0,1.702110443E0,9.733655149E0
4.383505708E1,8.906628571E0,-3.568878479E0,1.705553284E0,9.745452175E0
4.384509408E1,8.901838531E0,-3.552861786E0,1.714384918E0,9.736769062E0
4.385513208E1,8.910370789E0,-3.560346222E0,1.690434723E0,9.743117692E0
4.386517008E1,8.903784485E0,-3.573518829E0,1.678309937E0,9.739822340E0
4.387520808E1,8.896000671E0,-3.576961670E0,1.704954529E0,9.738601166E0
4.388524608E1,8.918004913E0,-3.583847351E0,1.731000366E0,9.765814648E0
4.389528408E1,8.907526703E0,-3.567231903E0,1.717229004E0,9.747720291E0
4.390532108E1,8.906778259E0,-3.552562408E0,1.708996124E0,9.740229278E0
4.391535908E1,8.892707520E0,-3.571423187E0,1.718725891E0,9.735981168E0
4.392539708E1,8.874894562E0,-3.570674744E0,1.705104218E0,9.717039261E0
4.393543508E1,8.880133667E0,-3.549868011E0,1.689237213E0,9.711429308E0
