"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.730027725E1,9.095984802E0,3.360511780E-1,3.669319611E0,9.813958239E0
3.731023625E1,9.246272278E0,4.096980286E-1,4.274511108E0,1.019474613E1
3.732019625E1,9.012608185E0,1.541793823E-1,4.304897919E0,9.989145292E0
3.733015525E1,8.896898804E0,2.414479065E-1,4.315675507E0,9.891317430E0
3.734011425E1,9.278455353E0,3.367996216E-1,4.155658264E0,1.017215136E1
3.735007325E1,9.138795776E0,1.797761536E-1,4.270619202E0,1.008900868E1
3.736003225E1,8.796607361E0,1.862127686E-1,3.642824707E0,9.522874991E0
3.736999125E1,9.166787567E0,4.767585754E-1,3.000510406E0,9.657140143E0
3.737995108E1,9.287736053E0,4.568499756E-1,3.163970490E0,9.822497756E0
3.738991008E1,8.874295807E0,2.856060791E-1,3.256478119E0,9.457237791E0
3.739986908E1,9.193132782E0,2.836601257E-1,3.139870605E0,9.718690284E0
3.740982808E1,9.457483063E0,3.797602844E-1,3.498225403E0,1.009087631E1
3.741978708E1,9.256301422E0,1.525328064E-1,3.997586975E0,1.008380305E1
3.742974608E1,9.180409241E0,-2.080673218E-2,3.980372772E0,1.000618380E1
3.743970508E1,9.703271942E0,1.342707825E-1,3.460054779E0,1.030259647E1
3.744966408E1,9.534722443E0,1.686991882E-1,3.142714691E0,1.004071945E1
3.745962408E1,8.910969543E0,1.103205872E-1,2.503094788E0,9.256512969E0
3.746958308E1,9.364226990E0,3.227288818E-1,1.425036621E0,9.477532929E0
3.747954208E1,9.595645752E0,4.977149963E-1,1.447938995E0,9.717029636E0
3.748950108E1,9.229656830E0,1.917512512E-1,2.322420502E0,9.519294655E0
3.749946008E1,9.304950256E0,2.341131592E-1,2.695295105E0,9.690279869E0
3.750941908E1,9.562714233E0,1.996847534E-1,3.264860687E0,1.010666576E1
3.751937808E1,9.211993561E0,9.999206543E-2,3.320544891E0,9.792693304E0
3.752933708E1,9.417965240E0,1.478924561E-1,3.006048889E0,9.887177119E0
3.753929608E1,9.669292603E0,1.794767761E-1,2.724484406E0,1.004739999E1
3.754925508E1,9.507179718E0,2.754272461E-1,2.960693207E0,9.961326750E0
3.755921408E1,9.274114380E0,1.956431580E-1,2.895129547E0,9.717471321E0
3.756917308E1,9.542955322E0,2.290237427E-1,2.505639496E0,9.869076828E0
3.757913208E1,9.654772797E0,4.664300537E-1,2.763702850E0,1.005336999E1
3.758909108E1,9.201814728E0,2.148033142E-1,2.446213074E0,9.523838152E0
3.759905008E1,9.179062042E0,2.249821472E-1,2.550845490E0,9.529565030E0
3.760901008E1,9.718091125E0,4.555027771E-1,2.690205688E0,1.009385875E1
3.761896908E1,9.233249359E0,1.703457642E-1,2.613714752E0,9.597573454E0
3.762892808E1,9.087751923E0,2.194436646E-1,2.955154724E0,9.558678254E0
3.763888708E1,9.596843262E0,3.911366272E-1,3.486549683E0,1.021804370E1
3.764884608E1,9.369915161E0,2.761756897E-1,3.712879028E0,1.008251228E1
3.765880508E1,9.166488190E0,2.125579834E-1,3.730841675E0,9.898932580E0
3.766876408E1,9.290280762E0,3.466790771E-1,3.606001282E0,9.971597077E0
3.767872308E1,9.201066284E0,3.978726196E-1,3.480861511E0,9.845522853E0
3.768868208E1,9.022637329E0,2.821632385E-1,3.535198517E0,9.694597930E0
3.769864108E1,9.058113556E0,4.111949158E-1,3.474125519E0,9.710203426E0
3.770860008E1,9.464368744E0,5.114863586E-1,3.106340332E0,9.974229006E0
3.771855908E1,9.119785309E0,3.625460815E-1,3.020868073E0,9.613925715E0
3.772851808E1,8.995543671E0,1.516346741E-1,4.035607910E0,9.860473123E0
3.773847808E1,9.327253876E0,2.592608643E-1,3.853287048E0,1.009518212E1
3.774843708E1,9.278006287E0,3.146456909E-1,3.473227386E0,9.911796560E0
3.775839608E1,9.032217407E0,1.481918335E-1,3.591331787E0,9.721140680E0
3.776835508E1,9.226213989E0,2.701881409E-1,3.575315094E0,9.898429382E0
3.777831408E1,9.404942322E0,3.772155762E-1,3.737727356E0,1.012747932E1
3.778827308E1,9.002579041E0,1.404080200E-1,3.696562958E0,9.732970846E0
3.779823208E1,9.087452545E0,2.267784119E-1,3.686833191E0,9.809483227E0
3.780819108E1,9.378297729E0,3.721261597E-1,3.734134827E0,1.010122315E1
3.781815008E1,9.212891693E0,2.163002014E-1,3.604654083E0,9.895336790E0
3.782810908E1,9.010961609E0,1.634600830E-1,3.417992249E0,9.638818357E0
3.783806808E1,9.391470337E0,2.526745605E-1,3.656147003E0,1.008121870E1
3.784802708E1,9.334588623E0,2.377056885E-1,3.588637390E0,1.000346775E1
3.785798608E1,9.111851807E0,1.260379028E-1,3.328179016E0,9.701469191E0
3.786794608E1,9.225016479E0,1.428030396E-1,3.518283691E0,9.874190695E0
3.787790508E1,9.371112671E0,2.405497742E-1,3.608396301E0,1.004470710E1
3.788786408E1,9.045539703E0,1.371148682E-1,3.515289917E0,9.705557800E0
3.789782308E1,8.967102814E0,3.607498169E-1,3.320694580E0,9.569016971E0
3.790778208E1,9.321865082E0,3.948788452E-1,3.459006958E0,9.950770173E0
3.791774108E1,9.085656281E0,3.453318787E-1,3.411106567E0,9.711027349E0
3.792770008E1,8.882229309E0,3.448828125E-1,2.111658783E0,9.136303655E0
3.793765908E1,9.291927338E0,7.649093628E-2,4.853956146E0,1.048363748E1
3.794761808E1,9.282347260E0,1.610650635E-1,4.893923035E0,1.049468414E1
3.795757708E1,8.929980011E0,7.768844604E-2,3.513643341E0,9.596680052E0
3.796753608E1,9.052874451E0,1.681004333E-1,3.621269531E0,9.751737619E0
3.797749508E1,9.425898743E0,2.170486450E-1,3.886368256E0,1.019796722E1
3.798745508E1,8.951535187E0,4.969665527E-2,3.794160004E0,9.722556356E0
3.799741408E1,9.110803986E0,1.239422607E-1,3.435655518E0,9.737856016E0
3.800737308E1,9.383237457E0,1.839674377E-1,4.036955109E0,1.021645710E1
3.801733208E1,9.218729553E0,9.205856323E-2,3.770060120E0,9.960261174E0
3.802729108E1,8.933273163E0,-2.933898926E-2,3.659889221E0,9.653963916E0
3.803725008E1,9.261690216E0,7.080276489E-2,3.790717163E0,1.000766982E1
3.804720908E1,9.313482513E0,1.076261902E-1,3.824397125E0,1.006869174E1
3.805716808E1,8.977131958E0,-7.185058594E-3,3.739972687E0,9.725037044E0
3.806712708E1,9.114246826E0,5.298980713E-2,3.728446655E0,9.847518347E0
3.807708608E1,9.363777924E0,1.178050232E-1,3.700305176E0,1.006908503E1
3.808704508E1,9.116342468E0,-4.206253052E-2,3.627257080E0,9.811547441E0
3.809700408E1,9.015152893E0,1.601669312E-2,3.558100891E0,9.691920355E0
3.810696408E1,9.357341309E0,1.498384094E-1,3.608845367E0,1.003025687E1
3.811692308E1,9.222022705E0,4.281097412E-2,3.624862061E0,9.908943461E0
3.812688208E1,8.981772308E0,-7.828720093E-2,3.553610229E0,9.659529406E0
3.813684108E1,9.266929321E0,5.912704468E-2,3.637286224E0,9.955366700E0
3.814680008E1,9.313033447E0,8.502319336E-2,3.803291016E0,1.006006180E1
3.815675908E1,9.043294373E0,-7.080276489E-2,3.599564667E0,9.733604262E0
3.816671808E1,9.102271729E0,2.574645996E-2,3.608995056E0,9.791672932E0
3.817667708E1,9.378896484E0,1.658551025E-1,3.779340820E0,1.011309172E1
3.818663608E1,9.129365387E0,-4.490661621E-4,3.595972137E0,9.812050152E0
3.819659508E1,9.036408691E0,-3.712280273E-2,3.515738983E0,9.696312739E0
3.820655408E1,9.370214539E0,1.580712891E-1,3.685785370E0,1.007029894E1
3.821651408E1,9.299711151E0,8.981323242E-2,3.706292725E0,1.001145842E1
3.822647308E1,9.001082153E0,-4.849914551E-2,3.547922058E0,9.675204547E0
3.823643208E1,9.242979126E0,1.326242065E-1,3.668122101E0,9.945118001E0
3.824639108E1,9.426647186E0,1.336720276E-1,3.790567474E0,1.016109970E1
3.825635008E1,9.032666473E0,-6.571334839E-2,3.592529297E0,9.721092974E0
3.826630908E1,9.004375305E0,-1.811233521E-2,3.653901672E0,9.717515121E0
3.827626808E1,9.347611542E0,1.571731567E-1,3.629053345E0,1.002858779E1
3.828622708E1,9.251062317E0,1.118174744E-1,3.603606262E0,9.928778134E0
3.829618608E1,8.987909546E0,1.636097717E-1,3.648512878E0,9.701594322E0
3.830614508E1,9.255103912E0,2.365081787E-1,3.639980621E0,9.947981879E0
3.831610408E1,9.217082977E0,1.615141296E-1,3.632346497E0,9.908311990E0
3.832606408E1,8.878487091E0,3.817062378E-2,3.623814240E0,9.589630841E0
3.833602308E1,9.185498657E0,2.466870117E-1,3.589236145E0,9.864930622E0
3.834598208E1,9.532028046E0,1.020877075E-1,3.706592102E0,1.022784462E1
3.835594108E1,9.228758698E0,-7.738906860E-2,3.760180664E0,9.965687873E0
3.836590008E1,9.066047058E0,-4.969665527E-2,3.693419495E0,9.789638736E0
3.837585908E1,9.469607849E0,9.729766846E-3,3.479963379E0,1.008879143E1
3.838581883E1,9.367520142E0,1.240919495E-1,3.404669952E0,9.967828746E0
3.839577783E1,9.028026123E0,-4.655319214E-2,3.214415588E0,9.583313125E0
3.840573683E1,9.455537109E0,2.080673218E-2,3.112178192E0,9.954560163E0
3.841569583E1,9.456884308E0,2.424957275E-2,2.925815735E0,9.899174035E0
3.842565483E1,8.984466705E0,-1.291813660E-1,2.788700867E0,9.408197613E0
3.843561483E1,9.333989868E0,-7.723937988E-2,2.849324799E0,9.759507395E0
3.844557383E1,9.764344940E0,3.218307495E-2,3.055745544E0,1.023137570E1
3.845553283E1,9.368268585E0,-9.490264893E-2,3.043770447E0,9.850786838E0
3.846549183E1,9.219477997E0,-6.197113037E-2,2.851570129E0,9.650599316E0
3.847545083E1,9.759854279E0,-2.905458069E-1,1.739083557E0,9.917841702E0
3.848540983E1,9.628876648E0,-1.303788757E-1,1.861528931E0,9.808035181E0
3.849536883E1,9.177415466E0,-9.879455566E-2,2.107916565E0,9.416901149E0
3.850532783E1,9.554930420E0,-9.774673462E-2,2.827170868E0,9.964895628E0
3.851528683E1,9.610614624E0,-1.392105103E-1,2.780767365E0,1.000579633E1
3.852524583E1,9.223669281E0,-2.739303589E-1,2.482587433E0,9.555854394E0
3.853520483E1,9.422455902E0,-1.239422607E-1,2.447111206E0,9.735830225E0
3.854516483E1,9.923464050E0,2.020797729E-2,2.681224365E0,1.027932445E1
3.855512383E1,9.506281586E0,-1.534309387E-1,2.628983002E0,9.864303435E0
3.856508283E1,9.249864807E0,-2.561174011E-1,2.536325684E0,9.594714329E0
3.857504183E1,9.801617432E0,-1.683998108E-1,2.570604401E0,1.013449899E1
3.858500083E1,9.654174042E0,-2.040257263E-1,2.540217590E0,9.984858954E0
3.859495983E1,9.188193054E0,-2.390528870E-1,2.723286896E0,9.586257320E0
3.860491883E1,9.612111511E0,-1.154100037E-1,2.951412506E0,1.005568710E1
3.861487783E1,9.660161591E0,-6.616241455E-2,2.958148499E0,1.010315505E1
3.862483683E1,9.199868774E0,-1.371148682E-1,2.906505890E0,9.649049821E0
3.863479583E1,9.380842438E0,-5.089416504E-2,2.833906860E0,9.799684850E0
3.864475483E1,9.713750153E0,5.897735596E-2,2.819836121E0,1.011493431E1
3.865471483E1,9.319320374E0,-6.915618896E-2,2.849773865E0,9.745549029E0
3.866467383E1,9.161398773E0,-1.249900818E-1,2.996319122E0,9.639749908E0
3.867463283E1,9.590256958E0,2.200424194E-2,3.103645935E0,1.007998665E1
3.868459183E1,9.482481079E0,-3.338058472E-2,2.949466553E0,9.930655297E0
3.869455083E1,9.087302856E0,-8.681945801E-2,3.186872864E0,9.630304745E0
3.870450983E1,9.360784149E0,6.601272583E-2,3.296744385E0,9.924573598E0
3.871446883E1,9.473499756E0,2.345622253E-1,3.191662903E0,9.999446442E0
3.872442783E1,9.120234375E0,1.038839722E-1,3.146456909E0,9.648298193E0
3.873438683E1,9.289532318E0,6.376739502E-2,3.088078308E0,9.789571217E0
3.874434583E1,9.574839020E0,1.698966980E-1,3.186872864E0,1.009269864E1
3.875430483E1,9.319919128E0,-3.023712158E-2,3.335513763E0,9.898861496E0
3.876426483E1,9.228908386E0,-5.748046875E-2,3.324586487E0,9.809634515E0
3.877422383E1,9.544302521E0,1.243913269E-1,3.261567535E0,1.008697212E1
3.878418283E1,9.640552368E0,2.888992310E-2,2.853665771E0,1.005407842E1
3.879414183E1,9.154513092E0,-6.825805664E-2,2.774480438E0,9.565955823E0
3.880410083E1,9.430239716E0,9.984237671E-2,3.152444458E0,9.943706334E0
3.881405983E1,9.542057190E0,1.357676697E-1,3.040926361E0,1.001581357E1
3.882401883E1,9.223070526E0,-5.807922363E-2,2.947370911E0,9.682737134E0
3.883397783E1,9.207353210E0,-7.095245361E-2,3.137475586E0,9.727494048E0
3.884393683E1,9.542955322E0,1.194515991E-1,3.196303253E0,1.006472153E1
3.885389583E1,9.385931854E0,-1.511856079E-2,2.870580597E0,9.815099506E0
3.886385483E1,9.134305115E0,-1.781295776E-2,3.259322205E0,9.698403398E0
3.887381383E1,9.459279327E0,1.703457642E-1,3.108585663E0,9.958427983E0
3.888377383E1,9.417665863E0,2.161505127E-1,2.878065033E0,9.849995416E0
3.889373283E1,9.129814453E0,-4.984634399E-2,2.994522858E0,9.608494354E0
3.890369183E1,9.440268860E0,5.014572144E-2,2.939437408E0,9.887440671E0
3.891365083E1,9.592502289E0,1.239422607E-1,3.059338074E0,1.006931037E1
3.892360983E1,9.232650604E0,1.293310547E-1,2.652933197E0,9.607112899E0
3.893356883E1,9.362730103E0,-3.339555359E-1,2.723436584E0,9.756502862E0
3.894352783E1,9.635163574E0,4.430786133E-2,2.719993744E0,1.001182832E1
3.895348683E1,9.367370453E0,2.556683350E-1,2.814297638E0,9.784337826E0
3.896344583E1,9.211245117E0,-1.916015625E-2,3.079246674E0,9.712320207E0
3.897340483E1,9.589508514E0,5.628295898E-2,3.590583344E0,1.023983057E1
3.898336383E1,9.384135590E0,1.591191101E-1,3.449127502E0,9.999189976E0
3.899332283E1,9.088051300E0,-6.182144165E-2,3.212319946E0,9.639268528E0
3.900328283E1,9.306896210E0,9.505233765E-2,3.184028778E0,9.836940137E0
3.901324183E1,9.588011627E0,1.787283325E-1,3.161126404E0,1.009725858E1
3.902320083E1,9.047785034E0,1.401086426E-1,2.263742523E0,9.327731486E0
3.903315983E1,9.224417725E0,8.128097534E-2,3.594475250E0,9.900340463E0
3.904311883E1,9.348809052E0,2.610571289E-1,3.607348480E0,1.002403834E1
3.905307783E1,9.262588348E0,1.619631958E-1,3.849694519E0,1.003204480E1
3.906303683E1,8.922794952E0,1.378633118E-1,3.530258789E0,9.596770455E0
3.907299583E1,9.340725861E0,2.573149109E-1,3.496878204E0,9.977150282E0
3.908295483E1,9.434281311E0,1.440005493E-1,3.497476959E0,1.006274044E1
3.909291383E1,8.948092346E0,1.047821045E-3,3.286864929E0,9.532672175E0
3.910287283E1,9.109756165E0,9.430389404E-2,2.654879150E0,9.489200910E0
3.911283183E1,9.745484161E0,1.185534668E-1,3.971840515E0,1.052444932E1
3.912279183E1,9.199120331E0,1.321751404E-1,3.532204742E0,9.854834117E0
3.913275083E1,9.010662231E0,1.182540894E-1,3.263663177E0,9.584232636E0
3.914270983E1,9.413175201E0,2.284249878E-1,3.446133728E0,1.002675835E1
3.915266883E1,9.307494965E0,8.921447754E-2,3.558999023E0,9.965134008E0
3.916262783E1,9.096284180E0,-7.050338745E-2,3.363655243E0,9.698532528E0
3.917258683E1,9.434131622E0,1.246907043E-1,3.268004150E0,9.984900519E0
3.918254583E1,9.543254700E0,1.251397705E-1,3.402574310E0,1.013246674E1
3.919250483E1,9.025930481E0,3.442840576E-2,2.542612610E0,9.377285601E0
3.920246383E1,9.261690216E0,5.089416504E-2,2.793191528E0,9.673852117E0
3.921242283E1,9.632169800E0,1.046324158E-1,4.655319214E0,1.069867468E1
3.922238183E1,9.097781067E0,1.930984497E-1,3.634292450E0,9.798723844E0
3.923234183E1,9.062604218E0,1.454974365E-1,3.441343689E0,9.695092114E0
3.924230083E1,9.370064850E0,2.439926147E-1,3.647764435E0,1.005802332E1
3.925225983E1,9.263187103E0,1.234931946E-1,3.577710114E0,9.930855730E0
3.926221883E1,8.965905304E0,-4.565505981E-2,3.464994507E0,9.612269723E0
3.927217783E1,9.254654846E0,1.395098877E-1,3.538641357E0,9.909090876E0
3.928213683E1,9.374854889E0,1.678010559E-1,3.719465332E0,1.008714448E1
3.929209583E1,9.008865967E0,-5.987548828E-3,3.726650391E0,9.749237149E0
3.930205483E1,9.037905579E0,9.160949707E-2,3.529660034E0,9.703124729E0
3.931201383E1,9.385033722E0,2.833607483E-1,3.526516571E0,1.002972933E1
3.932197283E1,9.229207764E0,1.383123779E-1,3.604354706E0,9.909025134E0
3.933193183E1,9.021140442E0,9.071136475E-2,3.540138245E0,9.691325101E0
3.934189083E1,9.350305939E0,1.438508606E-1,3.595972137E0,1.001897848E1
3.935184983E1,9.350904694E0,4.415817261E-2,3.643124084E0,1.003562263E1
3.936180983E1,8.973988495E0,-1.136137390E-1,3.571123810E0,9.659104661E0
3.937176883E1,9.225465546E0,5.089416504E-2,3.408561859E0,9.835146094E0
3.938172783E1,9.401499481E0,1.863624573E-1,3.377276917E0,9.991442480E0
3.939168571E1,8.946445770E0,1.499880981E-1,2.836601257E0,9.386569930E0
3.940164471E1,9.206006012E0,1.242416382E-1,3.282973022E0,9.774655725E0
3.941160371E1,9.492510223E0,1.754351807E-1,4.597838745E0,1.054886956E1
3.942156271E1,9.125772858E0,8.187973022E-2,3.836821289E0,9.899880411E0
3.943152171E1,8.959019623E0,-2.020797729E-2,3.666625214E0,9.680319283E0
3.944148071E1,9.336085510E0,1.499880981E-1,3.812422028E0,1.008561108E1
3.945143971E1,9.383536835E0,1.288819885E-1,3.747307434E0,1.010493380E1
3.946139871E1,9.061406708E0,-3.158432007E-2,3.535198517E0,9.726649868E0
3.947135771E1,9.236392822E0,8.981323242E-2,3.513194275E0,9.882385987E0
3.948131771E1,9.392218781E0,1.501377869E-1,3.611988831E0,1.006393453E1
3.949127671E1,9.022188263E0,3.173400879E-2,3.587589569E0,9.709360793E0
3.950123571E1,9.005872192E0,1.408570862E-1,3.491489410E0,9.660024481E0
3.951119471E1,9.317075043E0,2.890489197E-1,3.673810272E0,1.001939711E1
3.952115371E1,9.162895660E0,1.248403931E-1,3.678750000E0,9.874585742E0
3.953111271E1,8.928183746E0,-3.592529297E-3,3.493734741E0,9.587421987E0
3.954107171E1,9.248816986E0,1.481918335E-1,3.625161438E0,9.935007394E0
3.955103071E1,9.268575897E0,1.293310547E-1,3.770808563E0,1.000710862E1
3.956098971E1,8.952732697E0,2.634521484E-2,3.548221436E0,9.630264387E0
3.957094871E1,9.122330017E0,1.857637024E-1,3.535348206E0,9.785198007E0
3.958090771E1,9.353599091E0,2.984793091E-1,3.704346771E0,1.006484430E1
3.959086671E1,9.017248535E0,1.185534668E-1,3.579057312E0,9.702292374E0
3.960082671E1,8.981173553E0,1.261875916E-1,3.480711823E0,9.632899693E0
3.961078571E1,9.325457611E0,2.817141724E-1,3.695664825E0,1.003501176E1
3.962074471E1,9.210646362E0,1.505868530E-1,3.735781403E0,9.940560623E0
3.963070371E1,8.977880402E0,5.822891235E-2,3.564687195E0,9.659851029E0
3.964066271E1,9.261690216E0,2.164498901E-1,3.699407043E0,9.975538516E0
3.965062171E1,9.371561737E0,2.218386841E-1,3.751349030E0,1.009693029E1
3.966058071E1,9.036408691E0,3.817062378E-2,3.715723114E0,9.770605779E0
3.967053971E1,9.123377838E0,1.504371643E-1,3.668271790E0,9.834371990E0
3.968049871E1,9.392667847E0,2.290237427E-1,3.826642456E0,1.014484370E1
3.969045771E1,9.069938965E0,6.212081909E-2,3.754642181E0,9.816567105E0
3.970041671E1,8.994795227E0,8.861572266E-2,3.586541748E0,9.683877097E0
3.971037571E1,9.353898468E0,2.568658447E-1,3.711531830E0,1.006662134E1
3.972033571E1,9.211095428E0,1.793270874E-1,3.766467590E0,9.953025435E0
3.973029471E1,8.974138184E0,6.212081909E-2,3.540287933E0,9.647416949E0
3.974025371E1,9.219477997E0,1.986369324E-1,3.607049103E0,9.901971238E0
3.975021271E1,9.301058350E0,1.577719116E-1,3.719016266E0,1.001826634E1
3.976017171E1,8.954528961E0,-4.206253052E-2,3.519630890E0,9.621494675E0
3.977013071E1,9.010662231E0,9.864486694E-2,3.473526764E0,9.657492057E0
3.978008971E1,9.328301697E0,1.993853760E-1,3.688330078E0,1.003298290E1
3.979004871E1,9.129066010E0,3.727249146E-2,3.714525604E0,9.855908680E0
3.980000771E1,8.970096588E0,9.595046997E-2,3.285368042E0,9.553296942E0
3.980996671E1,9.309889984E0,2.501298523E-1,3.533551941E0,9.961054451E0
3.981992571E1,9.240135040E0,1.957928467E-1,3.650009766E0,9.936850693E0
3.982988471E1,8.919052734E0,1.104702759E-1,3.477867737E0,9.573780306E0
3.983984471E1,9.212742004E0,1.999841309E-1,3.641627197E0,9.908383195E0
3.984980371E1,9.353000336E0,1.791773987E-1,3.857777710E0,1.011895097E1
3.985976271E1,9.004674683E0,-4.775070190E-2,3.672612762E0,9.724943741E0
3.986972171E1,9.088799744E0,4.790039062E-3,3.614832916E0,9.781273983E0
3.987968071E1,9.408834229E0,1.880090332E-1,3.831282806E0,1.016072029E1
3.988963971E1,9.210945740E0,1.187031555E-1,3.795656891E0,9.963062937E0
3.989959871E1,9.077124023E0,9.789642334E-2,3.588637390E0,9.761254149E0
3.990955771E1,9.335786133E0,2.234852600E-1,3.749702454E0,1.006315641E1
3.991951671E1,9.270222473E0,1.152603149E-1,3.808979187E0,1.002290537E1
3.992947571E1,8.991651764E0,-3.487747192E-2,3.643573151E0,9.701888640E0
3.993943471E1,9.203012238E0,8.756790161E-2,3.610791321E0,9.886400576E0
3.994939371E1,9.452693024E0,1.571731567E-1,3.419339447E0,1.005335720E1
3.995935371E1,9.046437836E0,-1.092727661E-2,3.445684662E0,9.680439025E0
3.996931271E1,9.003177795E0,7.634124756E-2,3.552113342E0,9.678871194E0
3.997927171E1,9.301657104E0,2.421963501E-1,3.618575134E0,9.983665157E0
3.998923071E1,9.163494415E0,1.707948303E-1,3.660338287E0,9.868985619E0
3.999918971E1,8.992549896E0,1.020877075E-1,3.535946960E0,9.663296355E0
4.000914871E1,9.307195587E0,1.926493835E-1,3.650009766E0,9.999178705E0
4.001910771E1,9.260343018E0,1.202000427E-1,3.706741791E0,9.975386487E0
4.002906671E1,8.932524719E0,-3.293151855E-2,3.625011749E0,9.640113720E0
4.003902571E1,9.123976593E0,1.239422607E-1,3.606001282E0,9.811501200E0
4.004898471E1,9.412576447E0,2.106120300E-1,3.700155487E0,1.011593315E1
4.005894371E1,9.027427368E0,3.742218018E-2,3.721411285E0,9.764463491E0
4.006890271E1,8.958271179E0,9.190887451E-2,3.701502686E0,9.693306551E0
4.007886271E1,9.340426483E0,2.745291138E-1,3.751798096E0,1.006950456E1
4.008882171E1,9.227411499E0,1.490899658E-1,3.874842224E0,1.000908353E1
4.009878071E1,8.955427094E0,3.218307495E-2,3.740870819E0,9.705401829E0
4.010873971E1,9.258546753E0,1.561253357E-1,3.738475800E0,9.986053495E0
4.011869871E1,9.308542786E0,1.037342834E-1,3.815415802E0,1.006067231E1
4.012865771E1,8.983867950E0,-2.649490356E-2,3.588188324E0,9.673969236E0
4.013861671E1,9.132209473E0,1.472937012E-1,3.562591553E0,9.803621977E0
4.014857571E1,9.411977692E0,2.683918762E-1,3.717968445E0,1.012327257E1
4.015853471E1,9.097032623E0,1.004411316E-1,3.603755951E0,9.785353745E0
4.016849371E1,8.972341919E0,7.738906860E-2,3.489393768E0,9.627293360E0
4.017845271E1,9.334289246E0,2.386038208E-1,3.657494202E0,1.002811804E1
4.018841271E1,9.222471771E0,1.266366577E-1,3.738775177E0,9.952309392E0
4.019837171E1,8.951235809E0,-1.392105103E-2,3.513044586E0,9.615939818E0
4.020833071E1,9.224118347E0,1.425036621E-1,3.644022217E0,9.918848950E0
4.021828971E1,9.354347534E0,1.823208618E-1,3.792812805E0,1.009566678E1
4.022824871E1,8.971743164E0,1.332229614E-2,3.572321320E0,9.656802395E0
4.023820771E1,9.098529510E0,9.774673462E-2,3.524420929E0,9.757783384E0
4.024816671E1,9.372010803E0,2.827619934E-1,3.759581909E0,1.010193036E1
4.025812571E1,9.106912079E0,1.291813660E-1,3.682043152E0,9.823949166E0
4.026808471E1,9.000782776E0,7.424560547E-2,3.500171356E0,9.657681011E0
4.027804371E1,9.318871307E0,2.368075562E-1,3.712879028E0,1.003408745E1
4.028800271E1,9.254205780E0,1.288819885E-1,3.724704437E0,9.976490281E0
4.029796171E1,8.959019623E0,-2.874023438E-2,3.461102600E0,9.604378679E0
4.030792171E1,9.189091187E0,1.239422607E-1,3.537593536E0,9.847300470E0
4.031788071E1,9.357790375E0,2.177970886E-1,3.672014008E0,1.005481791E1
4.032783971E1,9.037306824E0,7.155120850E-2,3.509452057E0,9.695065133E0
4.033779871E1,9.100625153E0,1.202000427E-1,3.472029877E0,9.741191800E0
4.034775771E1,9.373807068E0,2.218386841E-1,3.601809998E0,1.004442664E1
4.035771671E1,9.120982819E0,5.598358154E-2,3.577710114E0,9.797727869E0
4.036767571E1,8.975635071E0,3.173400879E-2,3.743565216E0,9.725086760E0
4.037763471E1,9.257798309E0,1.893562317E-1,3.680995331E0,9.964557790E0
4.038759408E1,9.231752472E0,1.200503540E-1,3.776347046E0,9.974991870E0
4.039755308E1,8.977581024E0,5.179229736E-2,3.469934235E0,9.624972056E0
4.040751208E1,9.155111847E0,2.043251038E-1,3.611539764E0,9.843832645E0
4.041747108E1,9.329050140E0,2.182461548E-1,3.632047119E0,1.001351957E1
4.042743108E1,9.068891144E0,5.104385376E-2,3.608096924E0,9.760417792E0
4.043739008E1,9.083710327E0,1.104702759E-1,3.619323578E0,9.778829181E0
4.044734908E1,9.386829987E0,1.829196167E-1,3.772904205E0,1.011834191E1
4.045730808E1,9.186696167E0,1.016386414E-1,3.761677551E0,9.927534179E0
4.046726708E1,9.013206940E0,5.239105225E-2,3.541784821E0,9.684259594E0
4.047722608E1,9.267228699E0,1.887574768E-1,3.650907898E0,9.962243001E0
4.048718508E1,9.332942047E0,1.933978271E-1,3.724554749E0,1.005054815E1
4.049714408E1,8.950038300E0,-1.721420288E-2,3.501069489E0,9.610461459E0
4.050710308E1,9.168733521E0,1.511856079E-1,3.509601746E0,9.818647354E0
4.051706208E1,9.376351776E0,1.799258423E-1,3.756139069E0,1.010232283E1
4.052702108E1,9.063951416E0,5.628295898E-2,3.694317627E0,9.788072628E0
4.053698108E1,9.043893127E0,4.909790039E-2,3.480113068E0,9.690490208E0
4.054694008E1,9.358239441E0,2.074685669E-1,3.737128601E0,1.007897906E1
4.055689908E1,9.149723053E0,1.017883301E-1,3.773502960E0,9.897833975E0
4.056685808E1,8.964558105E0,-2.544708252E-2,3.628903656E0,9.671240423E0
4.057681708E1,9.290879517E0,1.555265808E-1,3.663631439E0,9.988334497E0
4.058677608E1,9.337582397E0,1.260379028E-1,3.777095490E0,1.007336989E1
4.059673508E1,9.049281921E0,1.496887207E-3,3.880979462E0,9.846395641E0
4.060669408E1,9.143436127E0,1.076261902E-1,3.802542572E0,9.903198353E0
4.061665308E1,9.438322906E0,1.407073975E-1,3.700754242E0,1.013890131E1
4.062661208E1,9.058862000E0,-1.062789917E-2,3.616778870E0,9.754187976E0
4.063657108E1,9.008716278E0,3.772155762E-2,3.535797272E0,9.677822805E0
4.064653008E1,9.422306213E0,2.330653381E-1,3.396586761E0,1.001853160E1
4.065649008E1,9.270821228E0,1.445993042E-1,3.284320221E0,9.836452334E0
