Times (us),interval (us),strain (raw),sensorValue0 (raw)
13150084,12500,2761267,532
13162584,12500,2761477,532
13175084,12500,2761585,532
13187584,12500,2761514,532
13200084,12500,2761460,532
13212584,12500,2761435,532
13225084,12500,2761303,532
13237584,12500,2761027,532
13250084,12500,2761200,532
13262588,12504,2761442,532
13275088,12500,2761223,532
13287588,12500,2761193,532
13300088,12500,2761395,532
13312592,12504,2761524,532
13325092,12500,2761314,532
13337592,12500,2761101,532
13350096,12504,2761150,532
13362596,12500,2761420,532
13375100,12504,2761478,532
13387604,12504,2761351,532
13400104,12500,2761312,532
13412608,12504,2761325,532
13425112,12504,2761373,532
13437612,12500,2761340,532
13450112,12500,2761046,532
13462612,12500,2761178,532
13475112,12500,2761376,532
13487612,12500,2761367,532
13500116,12504,2761278,532
13512616,12500,2761219,532
13525120,12504,2761295,532
13537620,12500,2761603,532
13550124,12504,2761091,532
13562624,12500,2761143,532
13575124,12500,2761370,532
13587624,12500,2761498,532
13600124,12500,2761249,532
13612624,12500,2761040,532
13625124,12500,2761173,532
13637624,12500,2761371,532
13650124,12500,2761486,532
13662624,12500,2761164,532
13675128,12504,2761312,532
13687628,12500,2761311,532
13700128,12500,2761397,532
13712632,12504,2761304,532
13725132,12500,2761240,532
13737636,12504,2761344,532
13750136,12500,2761350,532
13762636,12500,2761319,532
13775136,12500,2761240,532
13787636,12500,2761195,532
13800136,12500,2761179,532
13812636,12500,2761289,532
13825136,12500,2761466,532
13837636,12500,2761230,532
13850136,12500,2761060,531
13862636,12500,2761140,532
13875136,12500,2761180,532
13887640,12504,2761269,532
13900140,12500,2761034,532
13912640,12500,2761222,532
13925144,12504,2761414,532
13937648,12504,2761363,532
13950152,12504,2761278,532
13962652,12500,2761202,532
13975152,12500,2761168,532
13987652,12500,2761209,532
14000152,12500,2761224,532
14012656,12504,2761096,532
14025156,12500,2761132,532
14037656,12500,2761272,532
14050156,12500,2761323,532
14062656,12500,2761353,532
14075156,12500,2761293,532
14087660,12504,2761248,532
14100160,12500,2761249,531
14112664,12504,2761258,532
14125164,12500,2761364,532
14137664,12500,2761351,532
14150164,12500,2761247,532
14162664,12500,2761299,532
14175164,12500,2761335,532
14187664,12500,2761293,532
14200164,12500,2761215,532
14212664,12500,2760980,531
14225164,12500,2761120,531
14237668,12504,2761109,532
14250168,12500,2761228,532
14262668,12500,2761307,532
14275172,12504,2761359,532
14287672,12500,2761248,532
14300176,12504,2761202,532
14312676,12500,2761099,531
14325176,12500,2760989,532
14337676,12500,2761200,532
14350176,12500,2761516,532
14362680,12504,2761317,531
14375180,12500,2761082,531
14387684,12504,2760972,532
14400184,12500,2761136,532
14412684,12500,2761308,532
14425184,12500,2761243,532
14437684,12500,2761068,532
14450184,12500,2761225,532
14462684,12500,2761239,531
14475188,12504,2761080,531
14487688,12500,2761074,532
14500188,12500,2761062,531
14512688,12500,2761200,531
14525192,12504,2761316,531
14537696,12504,2761137,531
14550196,12500,2761127,532
14562700,12504,2761287,532
14575200,12500,2761359,532
14587704,12504,2761310,532
14600204,12500,2761355,532
14612704,12500,2761330,531
14625208,12504,2761335,531
14637708,12500,2761217,532
14650208,12500,2761230,532
14662708,12500,-875991,532
14685280,22572,2761143,532
14697784,12504,2761046,532
14710284,12500,2760999,532
14722788,12504,2761126,532
14735288,12500,2761199,532
14747788,12500,2760992,532
14760292,12504,2760903,532
14772792,12500,2761114,532
14785292,12500,2761424,532
14797792,12500,2761037,532
14810292,12500,2761101,532
14822792,12500,2761241,532
14835292,12500,2761204,532
14847792,12500,2760976,532
14860296,12504,2760987,532
14872796,12500,2761151,532
14885296,12500,2761320,532
14897796,12500,2761312,532
14910300,12504,2761016,532
14922800,12500,2761143,532
14935300,12500,2761350,532
14947800,12500,2761513,532
14960300,12500,2761227,532
14972804,12504,2760995,532
14985304,12500,2761084,532
14997804,12500,2761168,532
15010304,12500,2761266,532
15022804,12500,2760953,532
15035308,12504,2761097,532
15047812,12504,2761155,532
15060312,12500,2761228,531
15072812,12500,2761126,531
15085312,12500,2761104,531
15097812,12500,2761075,531
15110312,12500,2761205,531
15122816,12504,2761342,531
15135316,12500,2760988,531
15147816,12500,2760910,531
15160316,12500,2761098,531
15172816,12500,2761190,531
15185320,12504,2761152,531
15197820,12500,2760806,532
15210320,12500,2760761,532
15222824,12504,2761048,531
15235324,12500,2761246,532
15247824,12500,2760810,532
15260324,12500,2760893,531
15272828,12504,2761203,531
15285328,12500,2761271,532
15297832,12504,2761103,532
15310332,12500,2761056,532
15322836,12504,2761036,532
15335336,12500,2761247,532
15347836,12500,2761135,532
15360340,12504,2760746,532
15372840,12500,2760838,532
15385340,12500,2761222,532
15397840,12500,2761327,532
15410340,12500,2760891,532
15422840,12500,2760803,532
15435340,12500,2760946,532
15447840,12500,2761040,532
15460340,12500,2760994,532
15472840,12500,2760856,532
15485344,12504,2760921,532
15497844,12500,2761301,532
15510344,12500,2761372,532
15522844,12500,2760841,533
15535348,12504,2760548,534
15547848,12500,2760843,534
15560348,12500,2761104,532
15572848,12500,2761459,532
15585348,12500,2760634,532
15597848,12500,2760423,532
15610348,12500,2760846,532
15622848,12500,2761224,532
15635348,12500,2761155,532
15647848,12500,2761008,532
15660348,12500,2761026,532
15672852,12504,2760962,532
15685352,12500,2761116,532
15697852,12500,2760584,533
15710352,12500,2760847,533
15722852,12500,2761340,533
15735352,12500,2761178,535
15747852,12500,2760861,534
15760356,12504,2760774,533
15772856,12500,2760887,533
15785356,12500,2760992,533
15797856,12500,2761024,533
15810356,12500,2760853,533
15822856,12500,2760805,533
15835360,12504,2761000,533
15847864,12504,2761072,535
15860364,12500,2760889,534
15872864,12500,2760669,533
15885364,12500,2760802,533
15897868,12504,2761216,533
15910372,12504,2761380,533
15922872,12500,2760874,533
15935376,12504,2760828,533
15947876,12500,2761019,533
15960376,12500,2761122,534
15972876,12500,2760846,533
15985376,12500,2760603,533
15997876,12500,2760907,533
16010376,12500,2761226,533
16022880,12504,2761263,535
16035384,12504,2760625,533
16047888,12504,2760809,532
16060388,12500,2760937,532
16072888,12500,2761041,532
16085388,12500,2761020,532
16097888,12500,2760759,532
16110388,12500,2760718,532
16122888,12500,2761008,532
16135392,12504,2761143,532
16147892,12500,2760675,532
16160396,12504,2760801,532
16172896,12500,2761235,531
16185400,12504,2761111,531
16197900,12500,2760805,532
16210400,12500,2760621,531
16222900,12500,2760807,531
16235400,12500,2761117,531
16247900,12500,2761150,532
16260400,12500,2760894,532
16272900,12500,2760824,532
16285404,12504,2760872,532
16297904,12500,2761032,532
16310404,12500,2761046,532
16322904,12500,2760745,532
16335404,12500,2760889,532
16347904,12500,2761274,532
16360404,12500,2761280,532
16372908,12504,2760780,532
16385408,12500,2760805,532
16397908,12500,2760912,532
16410408,12500,2761149,532
16422908,12500,2761185,532
16435412,12504,2761184,532
16447912,12500,2761074,532
16460416,12504,2760958,532
16472916,12500,2761165,531
16485416,12500,2760966,531
16497916,12500,2760870,531
16510416,12500,2760820,531
16522916,12500,2760866,531
16535416,12500,2760798,531
16547916,12500,2760934,531
16560416,12500,2760870,532
16572916,12500,2760879,532
16585416,12500,2761007,532
16597916,12500,2761131,532
16610420,12504,2760867,532
16622924,12504,2760726,532
16635424,12500,2760965,532
16647928,12504,2761172,532
16660432,12504,2761126,532
16672932,12500,2760870,532
16685432,12500,2760948,532
16697932,12500,2761202,532
16710432,12500,2760722,532
16722932,12500,2760706,532
16735432,12500,2760946,532
16747932,12500,2761188,532
16760432,12500,2761291,532
16772932,12500,2760994,532
16785432,12500,2760783,532
16797932,12500,2760977,532
16810432,12500,2761060,532
16822932,12500,2760992,532
16835432,12500,2760905,532
16847932,12500,2760703,532
16860436,12504,2760942,532
16872940,12504,2761164,532
16885444,12504,2761148,532
16897944,12500,2761118,532
16910448,12504,2760866,532
16922952,12504,2760781,532
16935456,12504,2761008,532
16947956,12500,2760874,532
16960456,12500,2760766,532
16972956,12500,2760906,532
16985456,12500,2760889,532
16997956,12500,2761007,532
17010456,12500,2761020,532
17022960,12504,2760944,532
17035460,12500,2761040,532
17047960,12500,2760805,532
17060464,12504,2760771,532
17072964,12500,2760851,532
17085468,12504,2760834,532
17097968,12500,2761081,532
17110468,12500,2761037,532
17122968,12500,2760973,531
17135468,12500,2760892,532
17147972,12504,2760907,531
17160472,12500,2760901,531
17172972,12500,2760805,531
17185472,12500,2760694,531
17197972,12500,2760810,531
17210476,12504,2761190,531
17222980,12504,2760958,531
17235484,12504,2760620,531
17247984,12500,2760598,531
17260484,12500,2760801,531
17272984,12500,2760820,531
17285484,12500,2760598,531
17297984,12500,2760520,531
17310484,12500,2760763,531
17322988,12504,2760918,531
17335488,12500,2760908,531
17347988,12500,2760711,531
17360488,12500,2760804,531
17372992,12504,2760936,531
17385492,12500,2761035,531
17397992,12500,2761000,531
17410496,12504,2760729,531
17422996,12500,2760630,531
17435496,12500,2760694,531
17448000,12504,2760893,532
17460500,12500,2760795,532
17473000,12500,2760756,532
17485508,12508,2760720,532
17498008,12500,2760814,532
17510508,12500,2760874,531
17523008,12500,2760807,531
17535512,12504,2760498,531
17548016,12504,2760480,531
17560516,12500,2760702,531
17573020,12504,2761023,531
17585520,12500,2761291,531
17598020,12500,2761046,531
17610520,12500,2760891,531
17623024,12504,2760289,531
17635524,12500,2760041,531
17648028,12504,2760743,531
17660528,12500,2761440,531
17673028,12500,2760957,531
17685532,12504,2760252,531
17698032,12500,2760347,531
17710532,12500,2760933,531
17723032,12500,2760525,531
17735536,12504,2760123,531
17748036,12500,2760398,531
17760536,12500,2760980,531
17773036,12500,2761029,531
17785536,12500,2760682,531
17798040,12504,2760756,531
17810544,12504,2760855,531
17823044,12500,2761033,531
17835548,12504,2760912,531
17848048,12500,2760467,531
17860548,12500,2760489,531
17873048,12500,2761048,531
17885552,12504,2761131,531
17898052,12500,2760838,531
17910552,12500,2760550,531
17923052,12500,2760486,531
17935556,12504,2760782,531
17948060,12504,2760725,531
17960560,12500,2760540,531
17973060,12500,2760728,531
17985564,12504,2760842,531
17998064,12500,2760869,531
18010564,12500,2760696,531
18023064,12500,2760665,531
18035568,12504,2760688,531
18048068,12500,2760687,531
18060568,12500,2760780,531
18073068,12500,2760702,531
18085572,12504,2760497,531
18098076,12504,2760586,532
18110576,12500,2760549,532
18123080,12504,2760607,532
18135580,12500,2760766,532
18148080,12500,2760715,532
18160580,12500,2760383,532
18173084,12504,2760400,532
18185584,12500,2760513,532
18198084,12500,2760642,532
18210584,12500,2760724,532
18223088,12504,2760662,532
18235588,12500,2760437,533
18248088,12500,2760401,534
18260588,12500,2760677,533
18273088,12500,2760784,531
18285588,12500,2760372,531
18298088,12500,2760155,531
18310592,12504,2760455,531
18323096,12504,2760866,531
18335596,12500,2760980,531
18348100,12504,2760652,531
18360600,12500,2760382,531
18373104,12504,2760625,531
18385608,12504,2760770,531
18398108,12500,2760379,531
18410608,12500,2759965,531
18423108,12500,2760308,531
18435608,12500,2761119,531
18448112,12504,2761362,531
18460612,12500,2760759,531
18473112,12500,2760121,531
18485616,12504,2760190,531
18498116,12500,2761194,531
18510616,12500,2760585,531
18523120,12504,2759924,531
18535620,12500,2759984,531
18548120,12500,2760951,532
18560620,12500,2761408,531
18573120,12500,2760694,531
18585624,12504,2760050,531
18598124,12500,2760164,531
18610624,12500,2761030,531
18623128,12504,2760613,530
18635632,12504,2760182,531
18648132,12500,2760251,531
18660636,12504,2760854,531
18673136,12500,2761181,531
18685636,12500,2760776,531
18698136,12500,2760456,531
18710640,12504,2760276,530
18723140,12500,2761260,530
18735640,12500,2761057,530
18748144,12504,2760227,531
18760644,12500,2759678,531
18773144,12500,2760681,531
18785648,12504,2762000,531
18798148,12500,2761336,531
18810652,12504,2759504,531
18823152,12500,2759242,531
18835652,12500,2761759,531
18848152,12500,2760752,531
18860656,12504,2759538,531
18873156,12500,2760084,531
18885656,12500,2761303,531
18898160,12504,2761540,531
18910660,12500,2760673,531
18923160,12500,2759722,531
18935664,12504,2759812,532
18948164,12500,2761336,532
18960664,12500,2760759,532
18973168,12504,2760000,532
18985668,12500,2759824,532
18998168,12500,2760469,532
19010672,12504,2761217,532
19023172,12500,2760895,532
19035672,12500,2760167,531
19048176,12504,2759848,531
19060676,12500,2761168,531
19073176,12500,2761187,531
19085680,12504,2760371,531
19098184,12504,2759914,531
19110688,12504,2760319,531
19123188,12500,2760993,531
19135692,12504,2761210,531
19148192,12500,2760724,531
19160692,12500,2760037,531
19173196,12504,2760669,531
19185696,12500,2760672,531
19198200,12504,2760469,531
19210700,12500,2760236,531
19223200,12500,2760465,531
19235700,12500,2760801,531
19248200,12500,2760860,531
19260700,12500,2760681,531
19273200,12500,2760572,531
19285700,12500,2760315,531
19298200,12500,2760443,531
19310700,12500,2760779,531
19323200,12500,2760917,531
19335700,12500,2760679,531
19348200,12500,2760161,531
19360700,12500,2760344,531
19373204,12504,2760823,531
19385708,12504,2760853,531
19398208,12500,2760199,531
19410708,12500,2760429,531
19423208,12500,2760835,531
19435708,12500,2760908,531
19448212,12504,2760496,531
19460712,12500,2760368,531
19473216,12504,2760539,531
19485720,12504,2760712,531
19498224,12504,2760919,531
19510728,12504,2760331,531
19523228,12500,2760494,531
19535732,12504,2760864,531
19548236,12504,2760889,531
19560736,12500,2760591,530
19573236,12500,2760350,531
19585736,12500,2760507,531
19598236,12500,2760886,531
19610736,12500,2760829,531
19623240,12504,2760181,531
19635744,12504,2760362,531
19648248,12504,2760827,531
19660748,12500,2760825,531
19673248,12500,2760610,531
19685748,12500,2760255,531
19698252,12504,2759894,531
19710752,12500,2760095,531
19723252,12500,2761004,531
19735752,12500,2760453,531
19748252,12500,2759280,531
19760752,12500,2759836,531
19773252,12500,2760970,530
19785752,12500,2760821,530
19798252,12500,2760240,530
19810752,12500,2760407,530
19823252,12500,2760718,530
19835752,12500,2760522,530
19848256,12504,2760554,530
19860760,12504,2760789,531
19873260,12500,2760344,531
19885764,12504,2760043,531
19898268,12504,2760608,531
19910772,12504,2761073,531
19923272,12500,2760505,530
19935772,12500,2759743,530
19948272,12500,2760987,531
19960776,12504,2760976,531
19973276,12500,2760478,531
19985776,12500,2760354,531
19998280,12504,2760526,531
20010784,12504,2760569,531
20023284,12500,2760517,531
20035784,12500,2760672,531
20048284,12500,2760541,530
20060784,12500,2760316,531
20073284,12500,2760699,530
20085788,12504,2760624,530
20098288,12500,2760076,530
20110788,12500,2760124,530
20123288,12500,2760608,530
20135788,12500,2760691,530
20148292,12504,2760376,530
20160792,12500,2760135,530
20173292,12500,2760541,530
20185792,12500,2760348,530
20198292,12500,2760162,530
20210792,12500,2760523,530
20223296,12504,2760640,530
20235796,12500,2760256,530
20248300,12504,2759988,530
20260800,12500,2760268,530
20273300,12500,2760483,530
20285800,12500,2760457,530
20298300,12500,2760318,530
20310804,12504,2760088,530
20323304,12500,2760229,530
20335804,12500,2760559,530
20348304,12500,2760677,530
20360804,12500,2760540,530
20373304,12500,2760087,530
20385804,12500,2760262,530
20398304,12500,2760926,530
20410808,12504,2760331,530
20423308,12500,2759844,530
20435808,12500,2760127,530
20448312,12504,2760671,530
20460812,12500,2760652,530
20473312,12500,2760225,530
20485812,12500,2760082,530
20498312,12500,2760318,530
20510816,12504,2760482,530
20523316,12500,2760199,530
20535816,12500,2760075,530
20548320,12504,2760303,530
20560820,12500,2760526,529
20573320,12500,2760625,529
20585824,12504,2760374,529
20598324,12500,2760153,529
20610828,12504,2760298,529
20623328,12500,2760632,529
20635828,12500,2760370,529
20648332,12504,2760047,529
20660836,12504,2760245,529
20673336,12500,2760666,529
20685836,12500,2760835,529
20698336,12500,2760531,529
20710836,12500,2759989,529
20723336,12500,2759897,529
20735836,12500,2760939,529
20748336,12500,2760763,529
20760840,12504,2760014,529
20773340,12500,2759553,529
20785840,12500,2760006,529
20798340,12500,2760671,529
20810840,12500,2760514,529
20823340,12500,2759942,529
20835840,12500,2760244,529
20848344,12504,2760613,529
20860844,12500,2760225,529
20873344,12500,2760265,529
20885844,12500,2760620,529
20898348,12504,2760548,529
20910852,12504,2760031,529
20923352,12500,2759867,529
20935852,12500,2760402,529
20948356,12504,2760597,529
20960856,12500,2759723,529
20973360,12504,2760015,529
20985860,12500,2760586,529
20998364,12504,2760834,529
21010864,12500,2760556,529
21023364,12500,2759963,529
21035864,12500,2759820,529
21048364,12500,2760678,529
21060864,12500,2760937,529
21073368,12504,2759738,529
21085872,12504,2760031,529
21098372,12500,2760637,529
21110876,12504,2760826,529
21123376,12500,2760412,529
21135880,12504,2759985,529
21148380,12500,2759878,529
21160880,12500,2760326,529
21173380,12500,2760630,529
21185880,12500,2760153,529
21198380,12500,2760138,529
21210880,12500,2760485,529
21223380,12500,2760676,529
21235880,12500,2760142,529
21248380,12500,2760014,529
21260884,12504,2760490,529
21273388,12504,2760683,529
21285892,12504,2760281,529
21298392,12500,2760022,529
21310896,12504,2760255,529
21323396,12500,2760396,529
21335900,12504,2760313,529
21348400,12500,2760390,529
21360900,12500,2760533,529
21373400,12500,2760396,529
21385900,12500,2760123,529
21398404,12504,2759985,529
21410908,12504,2760548,529
21423408,12500,2760684,529
21435912,12504,2760545,529
21448412,12500,2760193,529
21460912,12500,2760063,529
21473416,12504,2760250,529
21485916,12500,2760471,529
21498420,12504,2760373,529
21510924,12504,2760117,530
21523424,12500,2760328,530
21535924,12500,2760441,530
21548428,12504,2760204,530
21560932,12504,2759974,530
21573432,12500,2760065,530
21585932,12500,2760242,530
21598436,12504,2760509,530
21610936,12500,2760421,530
21623440,12504,2759946,530
21635940,12500,2760338,530
21648440,12500,2760511,530
21660940,12500,2760264,530
21673440,12500,2759970,530
21685940,12500,2759924,530
21698440,12500,2760295,530
21710944,12504,2760506,530
21723444,12500,2760216,530
21735944,12500,2760075,530
21748444,12500,2760409,530
21760948,12504,2760192,530
21773452,12504,2760134,530
21785952,12500,2759985,530
21798452,12500,2760072,530
21810956,12504,2760220,531
21823456,12500,2760353,531
21835956,12500,2760142,531
21848456,12500,2759990,531
21860956,12500,2760330,531
21873460,12504,2760539,531
21885960,12500,2760306,531
21898460,12500,2759760,531
21910960,12500,2759892,531
21923464,12504,2760513,531
21935968,12504,2760561,530
21948472,12504,2760144,530
21960972,12500,2760032,530
21973472,12500,2760336,530
21985972,12500,2760289,530
21998472,12500,2760079,530
22010972,12500,2760167,530
22023472,12500,2760367,530
22035972,12500,2760478,530
22048472,12500,2760215,530
22060972,12500,2759970,530
22073472,12500,2760120,530
22085972,12500,2759989,530
22098472,12500,2759941,530
22110976,12504,2760197,530
22123480,12504,2760329,530
22135984,12504,2760414,530
22148488,12504,2760151,530
22160988,12500,2759681,530
22173492,12504,2760035,530
22185996,12504,2760524,530
22198496,12500,2759947,530
22211000,12504,2759817,530
22223500,12500,2760205,530
22236000,12500,2760442,530
22248504,12504,2760227,530
22261004,12500,2759905,530
22273504,12500,2759962,530
22286004,12500,2760333,530
22298504,12500,2760493,530
22311004,12500,2759905,530
22323504,12500,2760058,530
22336004,12500,2760322,530
22348508,12504,2760344,530
22361012,12504,2760202,530
22373512,12500,2759797,530
22386016,12504,2759961,530
22398516,12500,2760406,530
22411016,12500,2760340,530
22423516,12500,2759763,530
22436020,12504,2760000,530
22448524,12504,2760334,530
22461024,12500,2760150,530
22473524,12500,2759844,530
22486024,12500,2759843,530
22498528,12504,2760110,530
22511028,12500,2760270,530
22523532,12504,2760106,530
22536032,12500,2760127,530
22548532,12500,2760090,530
22561032,12500,2760004,530
22573532,12500,2760104,530
22586032,12500,2760025,530
22598532,12500,2759988,530
22611032,12500,2759885,530
22623532,12500,2759860,531
22636036,12504,2760348,530
22648540,12504,2760056,530
22661040,12500,2759901,530
22673544,12504,2760040,530
22686044,12500,2760384,530
22698544,12500,2760206,530
22711044,12500,2760101,530
22723544,12500,2759939,530
22736044,12500,2759994,530
22748548,12504,2760047,530
22761048,12500,2760070,530
22773552,12504,2760052,530
22786056,12504,2759978,530
22798560,12504,2760189,530
22811060,12500,2760093,530
22823560,12500,2759994,530
22836060,12500,2760017,530
22848560,12500,2760172,530
22861064,12504,2760333,530
22873568,12504,2760066,530
22886068,12500,2759911,530
22898568,12500,2759988,530
22911068,12500,2760194,530
22923568,12500,2760212,530
22936068,12500,2760033,530
22948568,12500,2760004,530
22961072,12504,2760024,530
22973572,12500,2759976,530
22986072,12500,2760025,530
22998572,12500,2760108,530
23011072,12500,2760201,530
23023572,12500,2760252,530
23036072,12500,2760095,530
23048572,12500,2759891,530
23061072,12500,2760029,530
23073572,12500,2760252,530
23086072,12500,2760304,530
23098576,12504,2760207,530
23111080,12504,2759973,530
23123580,12500,2760139,530
23136084,12504,2759968,530
23148584,12500,2759832,530
23161084,12500,2760038,530
23173588,12504,2760304,530
23186088,12500,2760334,530
23198592,12504,2759851,530
23211092,12500,2759929,530
23223592,12500,2760177,530
23236092,12500,2760276,530
23248596,12504,2760042,530
23261096,12500,2759972,530
23273596,12500,2760173,530
23286096,12500,2760266,530
23298596,12500,2760173,530
23311096,12500,2759863,530
23323596,12500,2760028,530
23336100,12504,2760301,530
23348600,12500,2760245,530
23361100,12500,2760030,530
23373604,12504,2760026,530
23386104,12500,2760206,530
23398608,12504,2760160,530
23411108,12500,2760155,530
23423608,12500,2760204,530
23436112,12504,2760148,530
23448616,12504,2760166,530
23461120,12504,2760379,530
23473620,12500,2760314,530
23486120,12500,2760178,530
23498620,12500,2760092,530
23511120,12500,2760264,530
23523620,12500,2760269,530
23536120,12500,2760045,530
23548624,12504,2759773,530
23561124,12500,2759865,530
23573624,12500,2760098,530
23586124,12500,2760278,530
23598624,12500,2760242,530
23611124,12500,2760133,530
23623624,12500,2760034,530
23636128,12504,2760117,530
23648628,12500,2760358,530
23661128,12500,2760192,530
23673628,12500,2760188,530
23686128,12500,2760203,530
23698628,12500,2760193,530
23711132,12504,2760231,530
23723636,12504,2760130,530
23736136,12500,2759948,530
23748636,12500,2759648,530
23761136,12500,2760491,529
23773640,12504,2761259,529
23786144,12504,2760567,530
23798644,12500,2759045,530
23811144,12500,2758973,530
23823644,12500,2760412,529
23836148,12504,2761309,530
23848648,12500,2760290,530
23861152,12504,2759076,530
23873652,12500,2760845,530
23886156,12504,2761166,529
23898656,12500,2760057,530
23911160,12504,2759097,530
23923660,12500,2759266,530
23936160,12500,2760513,529
23948660,12500,2761241,529
23961160,12500,2760281,529
23973660,12500,2759274,529
23986160,12500,2760578,529
23998660,12500,2760834,529
24011164,12504,2759747,529
24023668,12504,2759092,529
24036168,12500,2759871,529
24048672,12504,2760658,529
24061172,12500,2760465,529
24073672,12500,2759780,529
24086172,12500,2759423,529
24098672,12500,2760474,529
24111172,12500,2760170,529
24123672,12500,2759704,529
24136176,12504,2759578,529
24148676,12500,2760024,529
24161176,12500,2760590,529
24173676,12500,2760606,529
24186176,12500,2759882,529
24198676,12500,2759485,529
24211176,12500,2760630,529
24223676,12500,2760475,529
24236176,12500,2759802,529
24248676,12500,2759634,529
24261180,12504,2760231,529
24273684,12504,2760449,529
24286184,12500,2760113,529
24298684,12500,2759648,529
24311184,12500,2759644,529
24323684,12500,2760336,529
24336184,12500,2760054,529
24348684,12500,2759727,529
24361188,12504,2759862,529
24373688,12500,2760034,529
24386188,12500,2760203,529
24398688,12500,2759936,529
24411188,12500,2759898,529
24423688,12500,2760081,529
24436188,12500,2760217,529
24448688,12500,2760005,529
24461188,12500,2759856,529
24473692,12504,2759993,529
24486192,12500,2760000,529
24498692,12500,2759956,529
24511192,12500,2759981,529
24523692,12500,2760246,529
24536192,12500,2760230,529
24548692,12500,2759908,529
24561192,12500,2759896,529
24573692,12500,2759994,529
24586196,12504,2760043,529
24598696,12500,2759875,529
24611200,12504,2759812,529
24623700,12500,2759960,529
24636200,12500,2760055,530
24648708,12508,2760112,530
24661208,12500,2759975,530
24673708,12500,2760186,530
24686212,12504,2760154,530
24698716,12504,2759899,530
24711216,12500,2759776,530
24723720,12504,2759736,530
24736220,12500,2759900,530
24748720,12500,2760172,530
24761220,12500,2760201,530
24773720,12500,2760015,530
24786220,12500,2759935,530
24798720,12500,2759929,530
24811220,12500,2759768,530
24823720,12500,2759694,530
24836220,12500,2759742,530
24848724,12504,2759794,530
24861224,12500,2760050,530
24873724,12500,2760159,530
24886228,12504,2760174,530
24898728,12500,2760065,530
24911232,12504,2759937,530
24923732,12500,2760127,530
24936232,12500,2760374,530
24948732,12500,2760191,530
24961236,12504,2759896,530
24973740,12504,2759917,530
24986240,12500,2760006,530
24998740,12500,2760201,530
25011244,12504,2759784,530
25023744,12500,2759724,530
25036244,12500,2760056,530
25048744,12500,2760314,530
25061244,12500,2760024,530
25073744,12500,2759807,530
25086248,12504,2759778,530
25098748,12500,2760137,530
25111252,12504,2759793,530
25123752,12500,2759797,530
25136252,12500,2760053,530
25148752,12500,2760289,530
25161256,12504,2760036,530
25173756,12500,2759840,530
25186256,12500,2759754,530
25198760,12504,2759941,530
25211264,12504,2760174,530
25223764,12500,2759861,530
25236268,12504,2759858,530
25248772,12504,2759952,530
25261272,12500,2760090,530
25273776,12504,2759881,530
25286276,12500,2759708,530
25298776,12500,2759990,530
25311276,12500,2760447,530
25323776,12500,2759817,530
25336276,12500,2759552,530
25348780,12504,2759794,530
25361284,12504,2760211,530
25373784,12500,2760104,530
25386284,12500,2759672,530
25398784,12500,2759646,530
25411284,12500,2759855,529
25423784,12500,2759967,530
25436284,12500,2759807,530
25448784,12500,2759819,530
25461288,12504,2759869,530
25473788,12500,2759722,530
25486288,12500,2759489,530
25498788,12500,2759616,530
25511288,12500,2759973,530
25523792,12504,2759990,530
25536292,12500,2759898,530
25548792,12500,2759863,530
25561292,12500,2759930,529
25573792,12500,2759991,529
25586296,12504,2760038,529
25598796,12500,2759925,530
25611296,12500,2759832,529
25623796,12500,2759908,529
25636296,12500,2760098,530
25648796,12500,2760081,529
25661296,12500,2759902,530
25673796,12500,2759942,530
25686296,12500,2759983,530
25698800,12504,2759818,530
25711304,12504,2759790,530
25723804,12500,2759983,530
25736304,12500,2759846,530
25748804,12500,2759543,530
25761308,12504,2759674,530
25773808,12500,2759810,530
25786308,12500,2759579,529
25798808,12500,2759494,529
25811312,12504,2759662,530
25823812,12500,2760084,529
25836312,12500,2760064,529
25848816,12504,2759706,529
25861316,12500,2759594,529
25873820,12504,2759997,529
25886320,12500,2760243,529
25898820,12500,2759948,529
25911324,12504,2759768,529
25923824,12500,2759844,529
25936324,12500,2760203,529
25948824,12500,2759978,529
25961324,12500,2759766,529
25973824,12500,2759665,529
25986324,12500,2759902,529
25998824,12500,2759943,529
26011328,12504,2759697,529
26023828,12500,2759611,529
26036332,12504,2759740,529
26048836,12504,2759951,529
26061336,12500,2759937,529
26073836,12500,2759831,529
26086336,12500,2759779,529
26098836,12500,2759911,529
26111336,12500,2759791,529
26123836,12500,2759589,529
26136340,12504,2759668,529
26148844,12504,2759846,529
26161344,12500,2759831,529
26173844,12500,2759718,529
26186344,12500,2759698,529
26198844,12500,2759892,529
26211344,12500,2759959,529
26223844,12500,2759506,529
26236344,12500,2759883,529
26248844,12500,2760258,529
26261344,12500,2760181,529
26273844,12500,2759816,529
26286348,12504,2759748,529
26298848,12500,2759773,529
26311348,12500,2759731,529
26323848,12500,2759676,529
26336348,12500,2759865,529
26348848,12500,2759851,529
26361352,12504,2759895,529
26373852,12500,2759735,529
26386356,12504,2759553,529
26398860,12504,2759443,529
26411360,12500,2759712,529
26423860,12500,2760023,530
26436360,12500,2759911,530
26448864,12504,2759795,530
26461368,12504,2759786,530
26473868,12500,2759750,530
26486368,12500,2759667,530
26498868,12500,2759551,530
26511372,12504,2759633,530
26523872,12500,2759737,530
26536376,12504,2759471,530
26548876,12500,2759527,530
26561376,12500,2759720,530
26573876,12500,2759698,530
